increment_id,user_id,start_datetime,end_datetime,"Driver first name","Driver last name","Payment Type",amount,transaction_id,payer_id,txn_type,source,description,currency,charged_at,created,"Transferred Amount","Pulled Amount","Transferred Source transaction_id",Transfer_id,"Transfer created At"
,,,,,,,,,,,,,,,,101.29,0.00,ch_3Nsi3LFbDFTkDvDo1kYm8ZeZ,tr_1NvG4lFbDFTkDvDoyj9JWXO2,"2023-09-28 09:00:04"
1000919-12,1,"2023-09-21 08:00:00","2023-09-28 08:00:00",Adam,Test062922,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3Nskc5FbDFTkDvDo0bNsKVHb,,Charge,stripe,,USD,"2023-09-21 11:00:07","2023-09-21 11:00:07",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3Nskc5FbDFTkDvDo0bNsKVHb,tr_1NvIsyFbDFTkDvDow2RrjAl5,"2023-09-28 12:00:05"
1000903-18,1,"2023-09-21 08:00:00","2023-09-28 08:00:00",Adam,Test051823,,,,,,,,,,,,,,,
,,,,,,2,161.76,ch_3Nskc8FbDFTkDvDo0C8V6weM,,Charge,stripe,,USD,"2023-09-21 11:00:10","2023-09-21 11:00:10",,,,,
,,,,,,,,,,,,,,,,143.15,0.00,ch_3Nskc8FbDFTkDvDo0C8V6weM,tr_3Nskc8FbDFTkDvDo0xR4U61C,"2023-09-28 12:00:06"
1000926-6,1,"2023-09-22 08:00:00","2023-09-29 08:00:00",Adam,Test081123,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3Nt75hFbDFTkDvDo0Drkodwk,,Charge,stripe,,USD,"2023-09-22 11:00:10","2023-09-22 11:00:10",,,,,
,,,,,,14,186.45,ch_3NveQVFbDFTkDvDo0HH3WCtl,,Charge,stripe,,USD,"2023-09-29 11:00:09","2023-09-29 11:00:09",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3Nt75hFbDFTkDvDo0Drkodwk,tr_1NvfMWFbDFTkDvDoe0oXiDj6,"2023-09-29 12:00:05"
,,,,,,,,,,,,,,,,165.00,0.00,ch_3NveQVFbDFTkDvDo0HH3WCtl,tr_1NvfMcFbDFTkDvDoe9mWvMUf,"2023-09-29 12:00:11"
1000911-17,1,"2023-09-22 08:00:00","2023-09-29 08:00:00",Adam,Test052523,,,,,,,,,,,,,,,
,,,,,,2,204.32,ch_3Nt75lFbDFTkDvDo0GUL8aSt,,Charge,stripe,,USD,"2023-09-22 11:00:14","2023-09-22 11:00:14",,,,,
,,,,,,,,,,,,,,,,180.81,0.00,ch_3Nt75lFbDFTkDvDo0GUL8aSt,tr_3Nt75lFbDFTkDvDo0uvKZJSc,"2023-09-29 12:00:06"
1000913-16,1,"2023-09-22 08:00:00","2023-09-29 08:00:00",Adam,Test053023,,,,,,,,,,,,,,,
,,,,,,2,216.50,ch_3Nt75nFbDFTkDvDo1CWwk70p,,Charge,stripe,,USD,"2023-09-22 11:00:17","2023-09-22 11:00:17",,,,,
,,,,,,,,,,,,,,,,191.59,0.00,ch_3Nt75nFbDFTkDvDo1CWwk70p,tr_3Nt75nFbDFTkDvDo1JIL0Q8h,"2023-09-29 12:00:07"
1000880-28,1,"2023-09-22 08:00:00","2023-09-29 08:00:00",Adam,Test030323v2,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3Nt75tFbDFTkDvDo0FMnuC31,939,Charge,stripe,,USD,"2023-09-22 11:00:22","2023-09-22 11:00:22",,,,,
,,,,,,2,3.34,ch_3NM7qRFbDFTkDvDo0Rjr9xlg,,Charge,wallet,,USD,"2023-06-23 11:08:06","2023-09-22 11:00:22",,,,,
,,,,,,2,15.40,ch_3NRCW7FbDFTkDvDo0ffuLo8k,,Charge,wallet,,USD,"2023-07-07 11:08:06","2023-09-22 11:00:22",,,,,
,,,,,,2,15.40,ch_3NWHBnFbDFTkDvDo0oaoaSAZ,,Charge,wallet,,USD,"2023-07-21 11:08:05","2023-09-22 11:00:22",,,,,
,,,,,,2,128.73,ch_3Nt75rFbDFTkDvDo00UkVka2,,Charge,stripe,,USD,"2023-09-22 11:00:22","2023-09-22 11:00:22",,,,,
,,,,,,2,-3.34,ch_3NM7qRFbDFTkDvDo0Rjr9xlg,,Refund,wallet,,USD,"2023-06-23 11:08:06","2023-09-29 11:00:18",,,,,
,,,,,,2,-15.40,ch_3NRCW7FbDFTkDvDo0ffuLo8k,,Refund,wallet,,USD,"2023-07-07 11:08:06","2023-09-29 11:00:18",,,,,
,,,,,,2,-15.40,ch_3NWHBnFbDFTkDvDo0oaoaSAZ,,Refund,wallet,,USD,"2023-07-21 11:08:05","2023-09-29 11:00:18",,,,,
,,,,,,,,,,,,,,,,32.62,0.00,ch_3Nt75tFbDFTkDvDo0FMnuC31,tr_3Nt75tFbDFTkDvDo07g6AVJp,"2023-09-29 12:00:08"
,,,,,,,,,,,,,,,,112.00,0.00,ch_3Nt75rFbDFTkDvDo00UkVka2,tr_3Nt75rFbDFTkDvDo0osYBGAM,"2023-09-29 12:00:09"
1000923-7,1,"2023-09-22 08:00:00","2023-09-29 08:00:00",Adam,Test,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3Nt75wFbDFTkDvDo1tXbbZKm,,Charge,stripe,,USD,"2023-09-22 11:00:26","2023-09-22 11:00:26",,,,,
,,,,,,14,20.34,ch_3NveQlFbDFTkDvDo1eckXjyB,,Charge,stripe,,USD,"2023-09-29 11:00:25","2023-09-29 11:00:25",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3Nt75wFbDFTkDvDo1tXbbZKm,tr_1NvfMbFbDFTkDvDoGaqLiXwa,"2023-09-29 12:00:10"
,,,,,,,,,,,,,,,,18.00,0.00,ch_3NveQlFbDFTkDvDo1eckXjyB,tr_1NvfMdFbDFTkDvDoKSKtSBo4,"2023-09-29 12:00:12"
1000915-12,1,"2023-09-23 21:25:00","2023-09-30 21:25:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,243.47,ch_3NtgExFbDFTkDvDo16IPYuoz,,Charge,stripe,,USD,"2023-09-24 00:32:05","2023-09-24 00:32:05",,,,,
,,,,,,,,,,,,,,,,215.46,0.00,ch_3NtgExFbDFTkDvDo16IPYuoz,tr_1NwE0uFbDFTkDvDopxelFPAM,"2023-10-01 01:00:04"
1000924-4,1,"2023-09-25 08:00:00","2023-10-09 08:00:00",Adam,Test080723,,,,,,,,,,,,,,,
,,,,,,2,263.12,ch_3NuCWHFbDFTkDvDo0TZtwH1C,,Charge,stripe,,USD,"2023-09-25 11:00:06","2023-09-25 11:00:06",,,,,
,,,,,,,,,,,,,,,,232.85,0.00,ch_3NuCWHFbDFTkDvDo0TZtwH1C,tr_1NzI7zFbDFTkDvDohnc8ENm1,"2023-10-09 12:00:04"
1000912-17,1,"2023-09-25 08:00:00","2023-10-02 08:00:00",Adam,Test052523,,,,,,,,,,,,,,,
,,,,,,2,204.32,ch_3NuCWKFbDFTkDvDo0JaFJxh5,,Charge,stripe,,USD,"2023-09-25 11:00:09","2023-09-25 11:00:09",,,,,
,,,,,,,,,,,,,,,,180.81,0.00,ch_3NuCWKFbDFTkDvDo0JaFJxh5,tr_3NuCWKFbDFTkDvDo0XLIWZrs,"2023-10-02 12:00:05"
1000914-13,1,"2023-09-25 08:00:00","2023-10-02 08:00:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,149.18,ch_3NuCWMFbDFTkDvDo0E7zXYhY,,Charge,stripe,,USD,"2023-09-25 11:00:12","2023-09-25 11:00:12",,,,,
,,,,,,,,,,,,,,,,132.02,0.00,ch_3NuCWMFbDFTkDvDo0E7zXYhY,tr_1NwknCFbDFTkDvDoF46lBqDY,"2023-10-02 12:00:06"
1000931-2,1,"2023-09-25 16:15:00","2023-10-09 16:15:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,4,247.94,ch_3NuKGGFbDFTkDvDo1Ivr3CWY,457,Charge,stripe,,USD,"2023-09-25 19:16:05","2023-09-25 19:16:05",,,,,
,,,,,,2,217.56,ch_3NuKGFFbDFTkDvDo0hnVjkwU,,Charge,stripe,,USD,"2023-09-25 19:16:06","2023-09-25 19:16:06",,,,,
,,,,,,,,,,,,,,,,247.94,0.00,ch_3NuKGGFbDFTkDvDo1Ivr3CWY,tr_1NzPcXFbDFTkDvDo1bWikDZg,"2023-10-09 20:00:06"
,,,,,,,,,,,,,,,,192.53,0.00,ch_3NuKGFFbDFTkDvDo0hnVjkwU,tr_1NzPcYFbDFTkDvDo2v5R4AtI,"2023-10-09 20:00:06"
1000917-13,1,"2023-09-26 08:00:00","2023-10-03 08:00:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3NuYzrFbDFTkDvDo1gWRcNeL,,Charge,stripe,,USD,"2023-09-26 11:00:08","2023-09-26 11:00:08",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3NuYzrFbDFTkDvDo1gWRcNeL,tr_1Nx7GiFbDFTkDvDoz1gi0cYf,"2023-10-03 12:00:05"
1000927-6,1,"2023-09-26 08:00:00","2023-10-03 08:00:00",Adam,Test081423,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NuYzwFbDFTkDvDo0DoSLOA6,,Charge,stripe,,USD,"2023-09-26 11:00:13","2023-09-26 11:00:13",,,,,
,,,,,,14,166.68,ch_3Nx6KhFbDFTkDvDo0tYKC8yC,,Charge,stripe,,USD,"2023-10-03 11:00:08","2023-10-03 11:00:08",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3NuYzwFbDFTkDvDo0DoSLOA6,tr_1Nx7GjFbDFTkDvDof6VVx9Ol,"2023-10-03 12:00:06"
,,,,,,,,,,,,,,,,147.50,0.00,ch_3Nx6KhFbDFTkDvDo0tYKC8yC,tr_1Nx7GkFbDFTkDvDohCCKOaxz,"2023-10-03 12:00:07"
1000929-6,1,"2023-09-27 08:00:00","2023-10-04 08:00:00",Adam,Test081623,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NuvTPFbDFTkDvDo0RkPZU55,,Charge,stripe,,USD,"2023-09-27 11:00:09","2023-09-27 11:00:09",,,,,
,,,,,,14,98.59,ch_3NxSoBFbDFTkDvDo1WUA2jNV,,Charge,stripe,,USD,"2023-10-04 11:00:05","2023-10-04 11:00:05",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3NuvTPFbDFTkDvDo0RkPZU55,tr_1NxTkHFbDFTkDvDoeYrocNDb,"2023-10-04 12:00:06"
,,,,,,,,,,,,,,,,87.25,0.00,ch_3NxSoBFbDFTkDvDo1WUA2jNV,tr_1NxTkLFbDFTkDvDomGOJGnbA,"2023-10-04 12:00:09"
1000930-6,1,"2023-09-27 08:00:00","2023-10-04 08:00:00",Adam,Test081623,,,,,,,,,,,,,,,
,,,,,,2,142.31,ch_3NuvTUFbDFTkDvDo1jY1Usax,,Charge,stripe,,USD,"2023-09-27 11:00:14","2023-09-27 11:00:14",,,,,
,,,,,,14,98.59,ch_3NxSoHFbDFTkDvDo1YQ1r581,,Charge,stripe,,USD,"2023-10-04 11:00:10","2023-10-04 11:00:10",,,,,
,,,,,,,,,,,,,,,,125.94,0.00,ch_3NuvTUFbDFTkDvDo1jY1Usax,tr_1NxTkIFbDFTkDvDoREVBTUls,"2023-10-04 12:00:07"
,,,,,,,,,,,,,,,,87.25,0.00,ch_3NxSoHFbDFTkDvDo1YQ1r581,tr_1NxTkMFbDFTkDvDowze46zXC,"2023-10-04 12:00:10"
1000925-7,1,"2023-09-27 08:00:00","2023-10-04 08:00:00",Adam,Test080723v2,,,,,,,,,,,,,,,
,,,,,,2,122.38,ch_3NuvTZFbDFTkDvDo1a7pzgsV,,Charge,stripe,,USD,"2023-09-27 11:00:19","2023-09-27 11:00:19",,,,,
,,,,,,14,98.59,ch_3NxSoLFbDFTkDvDo1XtBpNZc,,Charge,stripe,,USD,"2023-10-04 11:00:15","2023-10-04 11:00:15",,,,,
,,,,,,,,,,,,,,,,108.30,0.00,ch_3NuvTZFbDFTkDvDo1a7pzgsV,tr_1NxTkJFbDFTkDvDo0wb4AJ4J,"2023-10-04 12:00:07"
,,,,,,,,,,,,,,,,87.25,0.00,ch_3NxSoLFbDFTkDvDo1XtBpNZc,tr_1NxTkNFbDFTkDvDoR9q4RuW3,"2023-10-04 12:00:11"
1000918-13,1,"2023-09-27 08:00:00","2023-10-04 08:00:00",Adam,Test060423,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3NuvTcFbDFTkDvDo11sF43w4,,Charge,stripe,,USD,"2023-09-27 11:00:22","2023-09-27 11:00:22",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3NuvTcFbDFTkDvDo11sF43w4,tr_1NxTkKFbDFTkDvDo41oYsfIp,"2023-10-04 12:00:08"
1000922-8,61,"2023-09-28 05:14:00","2023-10-05 05:14:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,6.72,ch_3N1XEpFbDFTkDvDo07eeBs4y,,Charge,wallet,,USD,"2023-04-27 16:00:08","2023-09-28 08:16:09",,,,,
,,,,,,2,7.53,ch_3NdU2JFbDFTkDvDo06Ujyk7t,,Charge,wallet,,USD,"2023-08-10 08:16:04","2023-09-28 08:16:09",,,,,
,,,,,,2,119.17,ch_3NvFOGFbDFTkDvDo0NYNlvLN,,Charge,stripe,,USD,"2023-09-28 08:16:10","2023-09-28 08:16:10",,,,,
,,,,,,2,-6.72,ch_3N1XEpFbDFTkDvDo07eeBs4y,,Refund,wallet,,USD,"2023-04-27 16:00:08","2023-10-05 08:16:02",,,,,
,,,,,,2,-7.53,ch_3NdU2JFbDFTkDvDo06Ujyk7t,,Refund,wallet,,USD,"2023-08-10 08:16:04","2023-10-05 08:16:02",,,,,
,,,,,,,,,,,,,,,,101.29,0.00,ch_3NvFOGFbDFTkDvDo0NYNlvLN,tr_1NxnPdFbDFTkDvDoATDsL1Ze,"2023-10-05 09:00:06"
1000910-15,1,"2023-09-28 08:00:00","2023-10-12 08:00:00",Adam,Test052523,,,,,,,,,,,,,,,
,,,,,,2,408.63,ch_3NvHwwFbDFTkDvDo0qKeWXY9,,Charge,stripe,,USD,"2023-09-28 11:00:07","2023-09-28 11:00:07",,,,,
,,,,,,14,68.65,ch_3O0McaFbDFTkDvDo13sXZkbU,,Charge,stripe,,USD,"2023-10-12 11:00:06","2023-10-12 11:00:06",,,,,
,,,,,,,,,,,,,,,,361.62,0.00,ch_3NvHwwFbDFTkDvDo0qKeWXY9,tr_3NvHwwFbDFTkDvDo09YgYk7Q,"2023-10-12 12:00:06"
,,,,,,,,,,,,,,,,60.75,0.00,ch_3O0McaFbDFTkDvDo13sXZkbU,tr_3O0McaFbDFTkDvDo1M9h3MSc,"2023-10-12 12:00:08"
1000919-13,1,"2023-09-28 08:00:00","2023-10-05 08:00:00",Adam,Test062922,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3NvHwzFbDFTkDvDo1JMIrhh4,,Charge,stripe,,USD,"2023-09-28 11:00:11","2023-09-28 11:00:11",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3NvHwzFbDFTkDvDo1JMIrhh4,tr_1NxqDnFbDFTkDvDogRsvKrM1,"2023-10-05 12:00:04"
1000903-19,1,"2023-09-28 08:00:00","2023-10-05 08:00:00",Adam,Test051823,,,,,,,,,,,,,,,
,,,,,,2,161.76,ch_3NvHx3FbDFTkDvDo0E7svuDH,,Charge,stripe,,USD,"2023-09-28 11:00:14","2023-09-28 11:00:14",,,,,
,,,,,,,,,,,,,,,,143.15,0.00,ch_3NvHx3FbDFTkDvDo0E7svuDH,tr_3NvHx3FbDFTkDvDo04AN994B,"2023-10-05 12:00:05"
1000920-7,1,"2023-09-29 08:00:00","2023-10-13 08:00:00",Adam,Test063023,,,,,,,,,,,,,,,
,,,,,,2,266.68,ch_3NveQTFbDFTkDvDo1qYjvshT,,Charge,stripe,,USD,"2023-09-29 11:00:07","2023-09-29 11:00:07",,,,,
,,,,,,,,,,,,,,,,236.00,0.00,ch_3NveQTFbDFTkDvDo1qYjvshT,tr_1O0k2DFbDFTkDvDop77hfHLc,"2023-10-13 12:00:06"
1000926-7,1,"2023-09-29 08:00:00","2023-10-06 08:00:00",Adam,Test081123,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NveQYFbDFTkDvDo1VRB4YKq,,Charge,stripe,,USD,"2023-09-29 11:00:12","2023-09-29 11:00:12",,,,,
,,,,,,14,19.77,ch_3NyBlIFbDFTkDvDo12Gk0bEN,,Charge,stripe,,USD,"2023-10-06 11:00:05","2023-10-06 11:00:05",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3NveQYFbDFTkDvDo1VRB4YKq,tr_1NyChNFbDFTkDvDoivBwiBis,"2023-10-06 12:00:06"
,,,,,,,,,,,,,,,,17.49,0.00,ch_3NyBlIFbDFTkDvDo12Gk0bEN,tr_1NyChTFbDFTkDvDoKYG6D7OB,"2023-10-06 12:00:11"
1000911-18,1,"2023-09-29 08:00:00","2023-10-06 08:00:00",Adam,Test052523,,,,,,,,,,,,,,,
,,,,,,2,204.32,ch_3NveQbFbDFTkDvDo1V7A0fgA,,Charge,stripe,,USD,"2023-09-29 11:00:15","2023-09-29 11:00:15",,,,,
,,,,,,,,,,,,,,,,180.81,0.00,ch_3NveQbFbDFTkDvDo1V7A0fgA,tr_3NveQbFbDFTkDvDo11Zo3i9B,"2023-10-06 12:00:07"
1000913-17,1,"2023-09-29 08:00:00","2023-10-06 08:00:00",Adam,Test053023,,,,,,,,,,,,,,,
,,,,,,2,216.50,ch_3NveQeFbDFTkDvDo1mBZJzBF,,Charge,stripe,,USD,"2023-09-29 11:00:18","2023-09-29 11:00:18",,,,,
,,,,,,,,,,,,,,,,191.59,0.00,ch_3NveQeFbDFTkDvDo1mBZJzBF,tr_3NveQeFbDFTkDvDo1oXBdxPb,"2023-10-06 12:00:08"
1000880-29,1,"2023-09-29 08:00:00","2023-10-06 08:00:00",Adam,Test030323v2,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3NveQjFbDFTkDvDo140Tj5de,939,Charge,stripe,,USD,"2023-09-29 11:00:22","2023-09-29 11:00:22",,,,,
,,,,,,2,3.34,ch_3NM7qRFbDFTkDvDo0Rjr9xlg,,Charge,wallet,,USD,"2023-06-23 11:08:06","2023-09-29 11:00:22",,,,,
,,,,,,2,15.40,ch_3NRCW7FbDFTkDvDo0ffuLo8k,,Charge,wallet,,USD,"2023-07-07 11:08:06","2023-09-29 11:00:22",,,,,
,,,,,,2,15.40,ch_3NWHBnFbDFTkDvDo0oaoaSAZ,,Charge,wallet,,USD,"2023-07-21 11:08:05","2023-09-29 11:00:23",,,,,
,,,,,,2,128.73,ch_3NveQiFbDFTkDvDo0ADXZV1i,,Charge,stripe,,USD,"2023-09-29 11:00:23","2023-09-29 11:00:23",,,,,
,,,,,,2,-3.34,ch_3NM7qRFbDFTkDvDo0Rjr9xlg,,Refund,wallet,,USD,"2023-06-23 11:08:06","2023-10-06 11:00:14",,,,,
,,,,,,2,-15.40,ch_3NRCW7FbDFTkDvDo0ffuLo8k,,Refund,wallet,,USD,"2023-07-07 11:08:06","2023-10-06 11:00:14",,,,,
,,,,,,2,-15.40,ch_3NWHBnFbDFTkDvDo0oaoaSAZ,,Refund,wallet,,USD,"2023-07-21 11:08:05","2023-10-06 11:00:14",,,,,
,,,,,,,,,,,,,,,,32.62,0.00,ch_3NveQjFbDFTkDvDo140Tj5de,tr_3NveQjFbDFTkDvDo1edGY6ah,"2023-10-06 12:00:09"
,,,,,,,,,,,,,,,,112.00,0.00,ch_3NveQiFbDFTkDvDo0ADXZV1i,tr_3NveQiFbDFTkDvDo00ITTn89,"2023-10-06 12:00:09"
1000923-8,1,"2023-09-29 08:00:00","2023-10-06 08:00:00",Adam,Test,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NveQoFbDFTkDvDo1AmZEPBQ,,Charge,stripe,,USD,"2023-09-29 11:00:27","2023-09-29 11:00:27",,,,,
,,,,,,14,122.61,ch_3NyBlXFbDFTkDvDo0LbPjM0e,,Charge,stripe,,USD,"2023-10-06 11:00:20","2023-10-06 11:00:20",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3NveQoFbDFTkDvDo1AmZEPBQ,tr_1NyChSFbDFTkDvDocNcmNxzt,"2023-10-06 12:00:10"
,,,,,,,,,,,,,,,,108.50,0.00,ch_3NyBlXFbDFTkDvDo0LbPjM0e,tr_1NyChUFbDFTkDvDoeq15H2jF,"2023-10-06 12:00:12"
1000915-13,1,"2023-09-30 21:25:00","2023-10-07 21:25:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,243.47,ch_3NwDZnFbDFTkDvDo0SdFEWCp,,Charge,stripe,,USD,"2023-10-01 00:32:04","2023-10-01 00:32:04",,,,,
,,,,,,,,,,,,,,,,215.46,0.00,ch_3NwDZnFbDFTkDvDo0SdFEWCp,tr_1NylLmFbDFTkDvDowj8Te2iY,"2023-10-08 01:00:07"
1000671-44,71,"2023-10-01 15:00:00","2023-10-22 15:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,1295.66,ch_3NwTw1FbDFTkDvDo1CMKLdyR,,Charge,stripe,,USD,"2023-10-01 18:00:07","2023-10-01 18:00:07",,,,,
1000912-18,1,"2023-10-02 08:00:00","2023-10-09 08:00:00",Adam,Test052523,,,,,,,,,,,,,,,
,,,,,,2,204.32,ch_3Nwjr8FbDFTkDvDo1VCXaJMS,,Charge,stripe,,USD,"2023-10-02 11:00:08","2023-10-02 11:00:08",,,,,
,,,,,,,,,,,,,,,,180.81,0.00,ch_3Nwjr8FbDFTkDvDo1VCXaJMS,tr_3Nwjr8FbDFTkDvDo1iMOZZ9S,"2023-10-09 12:00:05"
1000914-14,1,"2023-10-02 08:00:00","2023-10-09 08:00:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,149.18,ch_3NwjrBFbDFTkDvDo1IgrAwcl,,Charge,stripe,,USD,"2023-10-02 11:00:11","2023-10-02 11:00:11",,,,,
,,,,,,,,,,,,,,,,132.02,0.00,ch_3NwjrBFbDFTkDvDo1IgrAwcl,tr_1NzI81FbDFTkDvDojkXnexkw,"2023-10-09 12:00:06"
1000917-14,1,"2023-10-03 08:00:00","2023-10-10 08:00:00","Adam ",Test060523,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3Nx6KfFbDFTkDvDo17PTCNqF,,Charge,stripe,,USD,"2023-10-03 11:00:06","2023-10-03 11:00:06",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3Nx6KfFbDFTkDvDo17PTCNqF,tr_1NzebYFbDFTkDvDoqvLXJGI7,"2023-10-10 12:00:05"
1000927-7,1,"2023-10-03 08:00:00","2023-10-10 08:00:00",Adam,Test081423,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3Nx6KkFbDFTkDvDo15YwQpUK,,Charge,stripe,,USD,"2023-10-03 11:00:11","2023-10-03 11:00:11",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3Nx6KkFbDFTkDvDo15YwQpUK,tr_1NzebZFbDFTkDvDot7sEuJJf,"2023-10-10 12:00:06"
1000929-7,1,"2023-10-04 08:00:00","2023-10-11 08:00:00",Adam,Test081623,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NxSoFFbDFTkDvDo0Q9NO2m2,,Charge,stripe,,USD,"2023-10-04 11:00:08","2023-10-04 11:00:08",,,,,
,,,,,,,,,,,,,,,,118.00,0.00,ch_3NxSoFFbDFTkDvDo0Q9NO2m2,tr_1O0156FbDFTkDvDorvj23Pd1,"2023-10-11 12:00:05"
1000930-7,1,"2023-10-04 08:00:00","2023-10-11 08:00:00",Adam,Test081623,,,,,,,,,,,,,,,
,,,,,,2,142.31,ch_3NxSoJFbDFTkDvDo1t1oGXse,,Charge,stripe,,USD,"2023-10-04 11:00:13","2023-10-04 11:00:13",,,,,
,,,,,,,,,,,,,,,,125.94,0.00,ch_3NxSoJFbDFTkDvDo1t1oGXse,tr_1O0157FbDFTkDvDo4JAL29WU,"2023-10-11 12:00:06"
1000925-8,1,"2023-10-04 08:00:00","2023-10-11 08:00:00",Adam,Test080723v2,,,,,,,,,,,,,,,
,,,,,,2,122.38,ch_3NxSoOFbDFTkDvDo04aGKjd8,,Charge,stripe,,USD,"2023-10-04 11:00:17","2023-10-04 11:00:17",,,,,
,,,,,,,,,,,,,,,,108.30,0.00,ch_3NxSoOFbDFTkDvDo04aGKjd8,tr_1O0158FbDFTkDvDopfbkpCww,"2023-10-11 12:00:07"
1000918-14,1,"2023-10-04 08:00:00","2023-10-11 08:00:00",Adam,Test060423,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3NxSoQFbDFTkDvDo1rX4jitP,,Charge,stripe,,USD,"2023-10-04 11:00:20","2023-10-04 11:00:20",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3NxSoQFbDFTkDvDo1rX4jitP,tr_1O0159FbDFTkDvDoRiaWM6HR,"2023-10-11 12:00:08"
1000922-9,61,"2023-10-05 05:14:00","2023-10-12 05:14:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,6.72,ch_3N1XEpFbDFTkDvDo07eeBs4y,,Charge,wallet,,USD,"2023-04-27 16:00:08","2023-10-05 08:16:05",,,,,
,,,,,,2,7.53,ch_3NdU2JFbDFTkDvDo06Ujyk7t,,Charge,wallet,,USD,"2023-08-10 08:16:04","2023-10-05 08:16:05",,,,,
,,,,,,2,119.17,ch_3Nxmj2FbDFTkDvDo1STn9y8o,,Charge,stripe,,USD,"2023-10-05 08:16:05","2023-10-05 08:16:05",,,,,
,,,,,,2,-6.72,ch_3N1XEpFbDFTkDvDo07eeBs4y,,Refund,wallet,,USD,"2023-04-27 16:00:08","2023-10-12 08:16:01",,,,,
,,,,,,2,-7.53,ch_3NdU2JFbDFTkDvDo06Ujyk7t,,Refund,wallet,,USD,"2023-08-10 08:16:04","2023-10-12 08:16:02",,,,,
,,,,,,,,,,,,,,,,101.29,0.00,ch_3Nxmj2FbDFTkDvDo1STn9y8o,tr_1O0KkRFbDFTkDvDo3qNs4pNh,"2023-10-12 09:00:04"
1000919-14,1,"2023-10-05 08:00:00","2023-10-12 08:00:00",Adam,Test062922,,,,,,,,,,,,,,,
,,,,,,2,148.15,ch_3NxpHlFbDFTkDvDo1SgZ2RQw,,Charge,stripe,,USD,"2023-10-05 11:00:06","2023-10-05 11:00:06",,,,,
,,,,,,,,,,,,,,,,131.11,0.00,ch_3NxpHlFbDFTkDvDo1SgZ2RQw,tr_1O0NYgFbDFTkDvDooAhGdn8j,"2023-10-12 12:00:07"
1000903-20,1,"2023-10-05 08:00:00","2023-10-12 08:00:00",Adam,Test051823,,,,,,,,,,,,,,,
,,,,,,2,161.76,ch_3NxpHoFbDFTkDvDo0tDC3A7f,,Charge,stripe,,USD,"2023-10-05 11:00:09","2023-10-05 11:00:09",,,,,
,,,,,,,,,,,,,,,,143.15,0.00,ch_3NxpHoFbDFTkDvDo0tDC3A7f,tr_3NxpHoFbDFTkDvDo0bKiTAyq,"2023-10-12 12:00:08"
1000926-8,1,"2023-10-06 08:00:00","2023-10-13 08:00:00",Adam,Test081123,,,,,,,,,,,,,,,
,,,,,,2,133.34,ch_3NyBlKFbDFTkDvDo1gPzYoxw,,Charge,stripe,,USD,"2023-10-06 11:00:08","2023-10-06 11:00:08",,,,,
,,,,,,14,4.24,ch_3O0j6BFbDFTkDvDo1QIzWqEy,,Charge,stripe,,USD,"2023-10-13 11:00:08","2023-10-13 11:00:08",,,,,
